id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
625867,Landing Page Submission,Google,No,No,0,9.0,1400,3.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
597963,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
618494,API,Google,No,No,0,2.0,155,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
580548,Landing Page Submission,Organic Search,No,No,0,4.0,1965,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
632798,API,Google,No,No,1,7.0,958,1.75,Page Visited on Website,,,No,No,No,No,No,No,,,No
633316,Landing Page Submission,Direct Traffic,No,No,0,3.0,54,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
642056,Landing Page Submission,Google,No,No,1,11.0,1714,5.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
606982,Landing Page Submission,Direct Traffic,No,No,1,2.0,1628,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
655036,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
654441,API,Google,No,No,1,3.0,1292,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
611302,Landing Page Submission,Direct Traffic,No,No,0,4.0,21,4.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
588802,Landing Page Submission,Direct Traffic,No,No,1,2.0,899,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
618430,API,Google,No,No,0,2.0,1440,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
580428,API,Google,No,No,0,2.0,266,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
597334,Landing Page Submission,Direct Traffic,No,No,0,11.0,420,5.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
651764,API,Google,No,No,1,6.0,442,6.0,Converted to Lead,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
615883,Landing Page Submission,Google,No,No,0,3.0,201,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
645169,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
619285,Landing Page Submission,Google,No,No,0,2.0,49,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
627539,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
628456,Landing Page Submission,Organic Search,No,No,0,7.0,85,3.5,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
613624,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
591978,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
656385,API,Referral Sites,No,No,0,4.0,179,4.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
616442,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
580158,Landing Page Submission,Organic Search,No,No,0,3.0,1246,3.0,Converted to Lead,Finance Management,Student,No,No,No,No,No,No,13.0,20.0,No
605218,API,Google,Yes,No,0,2.0,176,2.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
636033,API,Google,No,No,1,2.0,1080,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
600337,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,112,1.5,Page Visited on Website,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
601257,API,Direct Traffic,No,No,1,5.0,171,1.67,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598425,Landing Page Submission,Direct Traffic,No,No,1,8.0,826,1.6,Page Visited on Website,Business Administration,Working Professional,No,No,No,No,No,Yes,,,No
591818,Landing Page Submission,Direct Traffic,No,No,0,4.0,449,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
609585,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
596798,API,Google,No,No,0,2.0,137,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
612511,Landing Page Submission,Google,No,No,0,5.0,201,5.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
631333,Lead Add Form,Reference,No,No,1,,532,,,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
608990,API,Google,No,No,0,2.0,213,2.0,Email Opened,,,No,No,No,No,No,No,,,No
598301,API,Organic Search,No,No,0,5.0,92,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
629824,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
595702,Landing Page Submission,Google,No,No,1,3.0,519,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
620918,Landing Page Submission,Direct Traffic,No,No,0,14.0,1047,1.4,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
607520,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
658142,Landing Page Submission,Direct Traffic,No,No,1,9.0,1164,4.5,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
648518,Landing Page Submission,Google,No,No,0,2.0,153,2.0,Converted to Lead,Business Administration,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587520,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,210,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
588908,Landing Page Submission,Direct Traffic,No,No,0,7.0,236,7.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
650362,Landing Page Submission,Google,No,No,1,3.0,911,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
605793,Landing Page Submission,Organic Search,Yes,No,0,2.0,374,2.0,Email Bounced,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
609244,API,Organic Search,No,No,1,7.0,1061,3.5,SMS Sent,,,No,No,No,No,No,No,,,No
622145,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
602305,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
642222,API,Google,No,No,1,2.0,594,1.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,13.0,No
587218,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
623727,Landing Page Submission,Google,No,No,0,3.0,320,3.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,,,No
619170,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
650814,Landing Page Submission,Google,No,No,0,8.0,1071,8.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
638014,Landing Page Submission,Google,No,No,1,7.0,751,7.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
588857,API,Google,No,No,0,2.0,660,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
581287,Landing Page Submission,Direct Traffic,No,No,0,3.0,210,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
621978,Landing Page Submission,Direct Traffic,No,No,1,10.0,1450,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
616493,Landing Page Submission,Google,No,No,1,4.0,1544,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
623814,Landing Page Submission,Organic Search,No,No,0,6.0,368,6.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
607036,Landing Page Submission,Direct Traffic,No,No,1,5.0,398,5.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
595182,Landing Page Submission,Google,No,No,0,3.0,291,1.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
608336,Landing Page Submission,Direct Traffic,No,No,0,3.0,163,1.5,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
592399,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
594967,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
643986,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
596348,Landing Page Submission,Organic Search,No,No,0,4.0,342,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599497,API,Google,No,No,1,2.0,996,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639602,Lead Add Form,Reference,No,No,1,,1129,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
623622,API,Google,No,No,1,6.0,596,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
591612,Landing Page Submission,Google,No,No,1,4.0,1200,4.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,14.0,16.0,Yes
652708,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,20.0,No
628769,Landing Page Submission,Direct Traffic,No,No,0,3.0,126,1.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,,,Yes
615283,Landing Page Submission,Direct Traffic,No,No,1,3.0,558,3.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
660719,Landing Page Submission,Direct Traffic,No,No,0,1.0,305,1.0,Unreachable,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
595840,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
626333,Landing Page Submission,Google,No,No,0,6.0,1904,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
608823,Landing Page Submission,Google,No,No,0,1.0,151,1.0,Converted to Lead,International Business,,No,No,No,No,No,No,,,No
633175,API,Google,Yes,No,0,2.0,139,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
607141,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,,,No
597769,Landing Page Submission,Google,No,No,0,2.0,212,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
586593,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
584936,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,267,2.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
646491,API,Google,No,No,1,2.0,1499,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
620274,API,Google,No,No,1,3.0,1177,3.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
654181,Lead Import,Facebook,No,No,0,,1517,,,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
620405,Landing Page Submission,Direct Traffic,No,No,0,8.0,306,8.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
581627,API,Chat,No,No,0,2.0,189,1.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
655191,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
617028,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
589077,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,85,2.0,Email Bounced,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
639019,Landing Page Submission,Direct Traffic,No,No,0,4.0,99,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
630803,Landing Page Submission,Google,Yes,No,0,5.0,19,2.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
617701,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
624289,Landing Page Submission,Google,No,No,0,5.0,62,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
590716,Landing Page Submission,Google,No,No,1,7.0,1022,2.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
640456,API,Google,No,No,0,2.0,258,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
596643,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,495,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
599196,API,Direct Traffic,No,No,1,2.0,1138,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
591823,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
586542,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,14.0,No
611359,Landing Page Submission,Google,No,No,0,3.0,465,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
587403,Landing Page Submission,Google,No,No,0,6.0,617,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
628298,API,Chat,Yes,No,1,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
590326,API,Organic Search,No,No,0,1.0,127,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
580870,Landing Page Submission,Direct Traffic,No,No,1,4.0,1210,1.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
622840,Landing Page Submission,Direct Traffic,No,No,0,1.0,273,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
610510,API,Google,No,No,1,2.0,291,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
612532,API,Organic Search,No,No,1,9.0,234,4.5,SMS Sent,,,No,No,No,No,No,No,,,No
595392,Landing Page Submission,Direct Traffic,No,No,1,3.0,521,3.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,,,Yes
651281,Landing Page Submission,Direct Traffic,No,No,1,7.0,834,3.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
614819,Landing Page Submission,Direct Traffic,No,No,1,19.0,312,2.38,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
631405,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
631712,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
608003,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,18,2.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
632322,Landing Page Submission,Direct Traffic,No,No,1,6.0,958,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
641053,API,Direct Traffic,No,No,1,5.0,1885,1.67,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,12.0,No
595520,Landing Page Submission,Organic Search,Yes,No,0,10.0,155,5.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587507,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
625286,Landing Page Submission,Google,Yes,No,0,3.0,254,3.0,Email Bounced,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
599550,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
597245,Landing Page Submission,Google,No,No,1,4.0,1599,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
588005,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
640133,API,Google,No,No,0,3.0,89,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
632041,Landing Page Submission,Google,No,No,0,3.0,4,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
614878,Landing Page Submission,Direct Traffic,No,No,0,3.0,127,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
611720,Landing Page Submission,Direct Traffic,No,No,0,7.0,90,2.33,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,17.0,17.0,Yes
617753,Landing Page Submission,Organic Search,No,No,0,9.0,81,4.5,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
648066,Landing Page Submission,Google,No,No,0,3.0,174,3.0,Unreachable,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
628768,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
648136,Landing Page Submission,Organic Search,No,No,0,6.0,562,6.0,Unreachable,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
603586,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593560,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590673,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596450,API,Google,No,No,0,3.0,127,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
631445,API,Google,No,No,0,2.0,189,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
597438,Landing Page Submission,Organic Search,No,No,1,15.0,1205,3.75,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
642028,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,15.0,No
603543,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
640969,Landing Page Submission,Google,No,No,1,4.0,1696,4.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
645530,API,Google,No,No,1,2.0,1108,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
647040,Landing Page Submission,Organic Search,No,No,1,3.0,149,3.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,14.0,No
630760,Landing Page Submission,Direct Traffic,No,No,0,2.0,450,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
626816,Landing Page Submission,Google,Yes,No,0,3.0,337,3.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,,,No
614087,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,,,No
631995,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1185,1.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
593083,Landing Page Submission,Direct Traffic,No,No,0,3.0,979,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
626860,Landing Page Submission,Google,No,No,1,5.0,1142,2.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
582525,Landing Page Submission,Organic Search,No,No,0,8.0,327,2.67,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
647983,Lead Import,Facebook,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
631670,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
643937,API,Chat,No,No,1,3.0,430,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
583723,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
642963,API,Google,No,No,0,2.0,11,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
657421,Landing Page Submission,Google,No,No,0,8.0,43,8.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
656362,API,Google,No,No,0,2.0,90,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
618943,API,Organic Search,No,No,0,2.0,391,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
610461,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
585977,Landing Page Submission,Direct Traffic,No,No,0,3.0,2087,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
617071,Landing Page Submission,Direct Traffic,No,No,0,5.0,296,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
593502,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,207,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
633149,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609475,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
629432,API,Organic Search,No,No,0,1.0,307,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
640766,Landing Page Submission,Organic Search,No,No,0,3.0,420,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
605006,Lead Add Form,Reference,No,No,1,,304,,,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
598995,Landing Page Submission,Google,No,No,0,5.0,336,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
580303,Landing Page Submission,Google,No,No,1,3.0,47,3.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
619534,API,Organic Search,No,No,0,6.0,124,6.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619500,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
582678,API,Google,No,No,0,2.0,239,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
612587,API,Chat,No,No,0,3.0,93,3.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
591057,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
605077,Landing Page Submission,Direct Traffic,No,No,0,2.0,253,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
